filepath,label
data/external/esd_processed/surprised/esd_surprised_0811.wav,surprised
data/external/esd_processed/angry/esd_angry_0147.wav,angry
data/external/esd_processed/happy/esd_happy_0208.wav,happy
data/external/tess_processed/fearful/tess_fearful_0247.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0045.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0117.wav,fearful
data/external/esd_processed/neutral/esd_neutral_0449.wav,neutral
data/external/esd_processed/angry/esd_angry_0083.wav,angry
data/external/esd_processed/angry/esd_angry_0109.wav,angry
data/external/esd_processed/happy/esd_happy_0378.wav,happy
data/external/esd_processed/happy/esd_happy_0347.wav,happy
data/external/esd_processed/happy/esd_happy_0354.wav,happy
data/external/esd_processed/happy/esd_happy_0248.wav,happy
data/external/tess_processed/fearful/tess_fearful_0292.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0108.wav,fearful
data/external/esd_processed/sad/esd_sad_0771.wav,sad
data/external/esd_processed/surprised/esd_surprised_0987.wav,surprised
data/processed/2003755_angry_RAVDESS_04_processed.wav,angry
data/external/esd_processed/neutral/esd_neutral_0462.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0277.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0111.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0239.wav,fearful
data/external/esd_processed/sad/esd_sad_0637.wav,sad
data/external/esd_processed/surprised/esd_surprised_0867.wav,surprised
data/processed/0013_Surprised_4_processed.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0083.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0398.wav,fearful
data/external/esd_processed/angry/esd_angry_0110.wav,angry
data/external/esd_processed/sad/esd_sad_0766.wav,sad
data/processed/2103458_suprised5_processed.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0038.wav,fearful
data/external/esd_processed/angry/esd_angry_0036.wav,angry
data/external/esd_processed/happy/esd_happy_0375.wav,happy
data/external/esd_processed/sad/esd_sad_0671.wav,sad
data/external/esd_processed/neutral/esd_neutral_0594.wav,neutral
data/processed/0015_Surprised_1_processed.wav,surprised
data/external/esd_processed/happy/esd_happy_0355.wav,happy
data/external/tess_processed/fearful/tess_fearful_0058.wav,fearful
data/external/esd_processed/neutral/esd_neutral_0508.wav,neutral
data/external/esd_processed/neutral/esd_neutral_0567.wav,neutral
data/external/esd_processed/neutral/esd_neutral_0458.wav,neutral
data/external/esd_processed/happy/esd_happy_0368.wav,happy
data/external/esd_processed/neutral/esd_neutral_0448.wav,neutral
data/external/esd_processed/neutral/esd_neutral_0573.wav,neutral
data/external/esd_processed/angry/esd_angry_0107.wav,angry
data/external/esd_processed/angry/esd_angry_0058.wav,angry
data/processed/fearful_04_processed.wav,fearful
data/external/esd_processed/angry/esd_angry_0027.wav,angry
data/processed/Happy_11_processed.wav,happy
data/external/esd_processed/angry/esd_angry_0111.wav,angry
data/external/esd_processed/surprised/esd_surprised_0831.wav,surprised
data/external/esd_processed/sad/esd_sad_0755.wav,sad
data/processed/Happy_07_processed.wav,happy
data/external/esd_processed/happy/esd_happy_0333.wav,happy
data/processed/2003755_surprized_RAVDESS_05_processed.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0389.wav,fearful
data/external/esd_processed/neutral/esd_neutral_0571.wav,neutral
data/external/esd_processed/sad/esd_sad_0778.wav,sad
data/external/tess_processed/fearful/tess_fearful_0188.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0113.wav,fearful
data/external/esd_processed/happy/esd_happy_0271.wav,happy
data/external/tess_processed/fearful/tess_fearful_0375.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0335.wav,fearful
data/processed/2103458_sad6_processed.wav,sad
data/external/tess_processed/fearful/tess_fearful_0200.wav,fearful
data/external/esd_processed/sad/esd_sad_0799.wav,sad
data/external/esd_processed/neutral/esd_neutral_0554.wav,neutral
data/external/esd_processed/happy/esd_happy_0381.wav,happy
data/external/esd_processed/surprised/esd_surprised_0870.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0081.wav,fearful
data/external/esd_processed/surprised/esd_surprised_0836.wav,surprised
data/external/esd_processed/happy/esd_happy_0243.wav,happy
data/external/esd_processed/sad/esd_sad_0708.wav,sad
data/external/esd_processed/happy/esd_happy_0215.wav,happy
data/external/esd_processed/angry/esd_angry_0070.wav,angry
data/external/tess_processed/fearful/tess_fearful_0262.wav,fearful
data/external/esd_processed/happy/esd_happy_0238.wav,happy
data/external/tess_processed/fearful/tess_fearful_0170.wav,fearful
data/processed/2103458_sad4_processed.wav,sad
data/external/esd_processed/happy/esd_happy_0314.wav,happy
data/external/tess_processed/fearful/tess_fearful_0060.wav,fearful
data/external/esd_processed/sad/esd_sad_0653.wav,sad
data/external/esd_processed/angry/esd_angry_0012.wav,angry
data/processed/angry_03_processed.wav,angry
data/external/esd_processed/happy/esd_happy_0387.wav,happy
data/external/esd_processed/happy/esd_happy_0210.wav,happy
data/external/esd_processed/neutral/esd_neutral_0521.wav,neutral
data/external/esd_processed/sad/esd_sad_0721.wav,sad
data/external/esd_processed/angry/esd_angry_0051.wav,angry
data/external/esd_processed/surprised/esd_surprised_0990.wav,surprised
data/external/esd_processed/happy/esd_happy_0302.wav,happy
data/external/esd_processed/neutral/esd_neutral_0456.wav,neutral
data/processed/angry_12_processed.wav,angry
data/external/esd_processed/happy/esd_happy_0307.wav,happy
data/external/tess_processed/fearful/tess_fearful_0255.wav,fearful
data/external/esd_processed/sad/esd_sad_0746.wav,sad
data/processed/2103458_suprised10_processed.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0238.wav,fearful
data/external/esd_processed/sad/esd_sad_0758.wav,sad
data/external/esd_processed/surprised/esd_surprised_0964.wav,surprised
data/external/esd_processed/angry/esd_angry_0019.wav,angry
data/external/esd_processed/angry/esd_angry_0017.wav,angry
data/external/esd_processed/sad/esd_sad_0665.wav,sad
data/external/tess_processed/fearful/tess_fearful_0011.wav,fearful
data/external/esd_processed/angry/esd_angry_0043.wav,angry
data/external/tess_processed/fearful/tess_fearful_0195.wav,fearful
data/external/esd_processed/angry/esd_angry_0131.wav,angry
data/external/esd_processed/sad/esd_sad_0762.wav,sad
data/external/esd_processed/neutral/esd_neutral_0471.wav,neutral
data/external/esd_processed/surprised/esd_surprised_0860.wav,surprised
data/external/esd_processed/angry/esd_angry_0145.wav,angry
data/external/esd_processed/neutral/esd_neutral_0484.wav,neutral
data/external/esd_processed/surprised/esd_surprised_0914.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0224.wav,fearful
data/external/esd_processed/angry/esd_angry_0191.wav,angry
data/external/tess_processed/fearful/tess_fearful_0052.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0302.wav,fearful
data/external/esd_processed/happy/esd_happy_0308.wav,happy
data/external/esd_processed/angry/esd_angry_0056.wav,angry
data/external/esd_processed/sad/esd_sad_0713.wav,sad
data/external/esd_processed/happy/esd_happy_0384.wav,happy
data/external/esd_processed/surprised/esd_surprised_0890.wav,surprised
data/external/esd_processed/angry/esd_angry_0005.wav,angry
data/external/esd_processed/surprised/esd_surprised_0892.wav,surprised
data/external/esd_processed/sad/esd_sad_0699.wav,sad
data/external/esd_processed/neutral/esd_neutral_0416.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0147.wav,fearful
data/external/esd_processed/sad/esd_sad_0793.wav,sad
data/external/esd_processed/neutral/esd_neutral_0568.wav,neutral
data/external/esd_processed/happy/esd_happy_0236.wav,happy
data/external/esd_processed/neutral/esd_neutral_0476.wav,neutral
data/external/esd_processed/happy/esd_happy_0391.wav,happy
data/external/esd_processed/happy/esd_happy_0233.wav,happy
data/external/esd_processed/surprised/esd_surprised_0928.wav,surprised
data/external/esd_processed/surprised/esd_surprised_1000.wav,surprised
data/external/esd_processed/angry/esd_angry_0076.wav,angry
data/external/tess_processed/fearful/tess_fearful_0325.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0104.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0017.wav,fearful
data/external/esd_processed/surprised/esd_surprised_0938.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0315.wav,fearful
data/external/esd_processed/neutral/esd_neutral_0473.wav,neutral
data/processed/2003755_happy_RAVDESS_07_processed.wav,happy
data/external/tess_processed/fearful/tess_fearful_0148.wav,fearful
data/external/esd_processed/surprised/esd_surprised_0833.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0069.wav,fearful
data/external/esd_processed/happy/esd_happy_0341.wav,happy
data/external/esd_processed/angry/esd_angry_0120.wav,angry
data/external/esd_processed/happy/esd_happy_0270.wav,happy
data/external/esd_processed/surprised/esd_surprised_0999.wav,surprised
data/external/esd_processed/sad/esd_sad_0615.wav,sad
data/external/esd_processed/happy/esd_happy_0213.wav,happy
data/external/esd_processed/angry/esd_angry_0136.wav,angry
data/external/esd_processed/angry/esd_angry_0045.wav,angry
data/external/esd_processed/happy/esd_happy_0240.wav,happy
data/external/esd_processed/surprised/esd_surprised_0851.wav,surprised
data/external/esd_processed/neutral/esd_neutral_0503.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0243.wav,fearful
data/external/esd_processed/sad/esd_sad_0795.wav,sad
data/external/esd_processed/angry/esd_angry_0174.wav,angry
data/external/esd_processed/angry/esd_angry_0060.wav,angry
data/external/tess_processed/fearful/tess_fearful_0261.wav,fearful
data/processed/0014_Surprised_3_processed.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0237.wav,fearful
data/external/esd_processed/happy/esd_happy_0352.wav,happy
data/external/esd_processed/neutral/esd_neutral_0453.wav,neutral
data/external/esd_processed/sad/esd_sad_0768.wav,sad
data/external/tess_processed/fearful/tess_fearful_0096.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0193.wav,fearful
data/processed/fearful_10_processed.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0380.wav,fearful
data/external/esd_processed/sad/esd_sad_0694.wav,sad
data/external/tess_processed/fearful/tess_fearful_0002.wav,fearful
data/external/esd_processed/happy/esd_happy_0386.wav,happy
data/external/tess_processed/fearful/tess_fearful_0290.wav,fearful
data/external/esd_processed/happy/esd_happy_0232.wav,happy
data/external/esd_processed/surprised/esd_surprised_0816.wav,surprised
data/external/esd_processed/angry/esd_angry_0061.wav,angry
data/external/esd_processed/angry/esd_angry_0130.wav,angry
data/external/esd_processed/sad/esd_sad_0761.wav,sad
data/external/esd_processed/surprised/esd_surprised_0880.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0287.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0360.wav,fearful
data/external/esd_processed/happy/esd_happy_0336.wav,happy
data/external/esd_processed/sad/esd_sad_0747.wav,sad
data/external/esd_processed/happy/esd_happy_0262.wav,happy
data/external/esd_processed/neutral/esd_neutral_0414.wav,neutral
data/external/esd_processed/surprised/esd_surprised_0924.wav,surprised
data/external/esd_processed/happy/esd_happy_0214.wav,happy
data/external/esd_processed/neutral/esd_neutral_0522.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0026.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0303.wav,fearful
data/external/esd_processed/happy/esd_happy_0334.wav,happy
data/external/tess_processed/fearful/tess_fearful_0246.wav,fearful
data/external/esd_processed/surprised/esd_surprised_0806.wav,surprised
data/external/esd_processed/angry/esd_angry_0198.wav,angry
data/external/esd_processed/neutral/esd_neutral_0418.wav,neutral
data/external/esd_processed/happy/esd_happy_0367.wav,happy
data/external/esd_processed/surprised/esd_surprised_0898.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0236.wav,fearful
data/external/esd_processed/angry/esd_angry_0044.wav,angry
data/external/esd_processed/neutral/esd_neutral_0454.wav,neutral
data/external/esd_processed/happy/esd_happy_0268.wav,happy
data/external/tess_processed/fearful/tess_fearful_0284.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0037.wav,fearful
data/processed/sad_12_processed.wav,sad
data/external/esd_processed/neutral/esd_neutral_0450.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0266.wav,fearful
data/external/esd_processed/sad/esd_sad_0765.wav,sad
data/external/esd_processed/neutral/esd_neutral_0412.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0256.wav,fearful
data/processed/2103458_neutral10_processed.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0295.wav,fearful
data/processed/2103458_neutral2_processed.wav,neutral
data/external/esd_processed/angry/esd_angry_0007.wav,angry
data/external/esd_processed/sad/esd_sad_0701.wav,sad
data/external/esd_processed/angry/esd_angry_0080.wav,angry
data/processed/sad_06_processed.wav,sad
data/external/esd_processed/neutral/esd_neutral_0441.wav,neutral
data/processed/2003755_sad_RAVDESS_06_processed.wav,sad
data/external/esd_processed/happy/esd_happy_0207.wav,happy
data/external/esd_processed/sad/esd_sad_0727.wav,sad
data/processed/2003755_fearful_RAVDESS_06_processed.wav,fearful
data/external/esd_processed/neutral/esd_neutral_0583.wav,neutral
data/external/esd_processed/neutral/esd_neutral_0586.wav,neutral
data/external/esd_processed/angry/esd_angry_0099.wav,angry
data/external/esd_processed/surprised/esd_surprised_0979.wav,surprised
data/external/esd_processed/angry/esd_angry_0166.wav,angry
data/external/tess_processed/fearful/tess_fearful_0309.wav,fearful
data/external/esd_processed/surprised/esd_surprised_0943.wav,surprised
data/external/esd_processed/sad/esd_sad_0641.wav,sad
data/external/esd_processed/happy/esd_happy_0263.wav,happy
data/external/tess_processed/fearful/tess_fearful_0127.wav,fearful
data/external/esd_processed/angry/esd_angry_0129.wav,angry
data/external/esd_processed/happy/esd_happy_0279.wav,happy
data/external/tess_processed/fearful/tess_fearful_0385.wav,fearful
data/external/esd_processed/happy/esd_happy_0256.wav,happy
data/processed/2003755_surprized_RAVDESS_06_processed.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0254.wav,fearful
data/external/esd_processed/surprised/esd_surprised_0973.wav,surprised
data/external/esd_processed/sad/esd_sad_0611.wav,sad
data/external/tess_processed/fearful/tess_fearful_0173.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0012.wav,fearful
data/external/esd_processed/happy/esd_happy_0252.wav,happy
data/external/esd_processed/neutral/esd_neutral_0535.wav,neutral
data/external/esd_processed/surprised/esd_surprised_0907.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0155.wav,fearful
data/external/esd_processed/angry/esd_angry_0113.wav,angry
data/external/esd_processed/happy/esd_happy_0276.wav,happy
data/external/tess_processed/fearful/tess_fearful_0379.wav,fearful
data/external/esd_processed/happy/esd_happy_0305.wav,happy
data/external/esd_processed/surprised/esd_surprised_0983.wav,surprised
data/external/esd_processed/neutral/esd_neutral_0457.wav,neutral
data/processed/angry_08_processed.wav,angry
data/external/esd_processed/surprised/esd_surprised_0873.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0065.wav,fearful
data/external/esd_processed/sad/esd_sad_0673.wav,sad
data/external/esd_processed/angry/esd_angry_0173.wav,angry
data/external/tess_processed/fearful/tess_fearful_0359.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0143.wav,fearful
data/external/esd_processed/neutral/esd_neutral_0570.wav,neutral
data/processed/2103458_neutral1_processed.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0118.wav,fearful
data/external/esd_processed/angry/esd_angry_0170.wav,angry
data/external/esd_processed/neutral/esd_neutral_0531.wav,neutral
data/external/esd_processed/happy/esd_happy_0231.wav,happy
data/processed/2103458_sad10_processed.wav,sad
data/external/esd_processed/angry/esd_angry_0004.wav,angry
data/processed/2103458_angry1_processed.wav,angry
data/external/tess_processed/fearful/tess_fearful_0337.wav,fearful
data/processed/Neutral_11_processed.wav,neutral
data/external/esd_processed/sad/esd_sad_0670.wav,sad
data/processed/sad_10_processed.wav,sad
data/external/tess_processed/fearful/tess_fearful_0114.wav,fearful
data/external/esd_processed/surprised/esd_surprised_0857.wav,surprised
data/external/esd_processed/sad/esd_sad_0639.wav,sad
data/external/esd_processed/happy/esd_happy_0331.wav,happy
data/external/esd_processed/sad/esd_sad_0624.wav,sad
data/external/tess_processed/fearful/tess_fearful_0371.wav,fearful
data/external/esd_processed/happy/esd_happy_0344.wav,happy
data/external/tess_processed/fearful/tess_fearful_0210.wav,fearful
data/external/esd_processed/happy/esd_happy_0281.wav,happy
data/external/esd_processed/angry/esd_angry_0186.wav,angry
data/external/esd_processed/neutral/esd_neutral_0599.wav,neutral
data/processed/2103458_happy9_processed.wav,happy
data/processed/sad_08_processed.wav,sad
data/external/esd_processed/surprised/esd_surprised_0946.wav,surprised
data/external/esd_processed/surprised/esd_surprised_0856.wav,surprised
data/external/esd_processed/neutral/esd_neutral_0512.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0105.wav,fearful
data/processed/fearful_12_processed.wav,fearful
data/external/esd_processed/neutral/esd_neutral_0516.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0023.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0161.wav,fearful
data/external/esd_processed/sad/esd_sad_0715.wav,sad
data/processed/sad_03_processed.wav,sad
data/processed/Happy_10_processed.wav,happy
data/external/esd_processed/angry/esd_angry_0041.wav,angry
data/external/tess_processed/fearful/tess_fearful_0055.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0272.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0027.wav,fearful
data/external/esd_processed/surprised/esd_surprised_0815.wav,surprised
data/external/esd_processed/neutral/esd_neutral_0562.wav,neutral
data/processed/2003755_happy_RAVDESS_06_processed.wav,happy
data/external/esd_processed/sad/esd_sad_0776.wav,sad
data/external/esd_processed/sad/esd_sad_0618.wav,sad
data/external/esd_processed/surprised/esd_surprised_0868.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0072.wav,fearful
data/external/esd_processed/angry/esd_angry_0071.wav,angry
data/external/esd_processed/happy/esd_happy_0220.wav,happy
data/external/esd_processed/angry/esd_angry_0077.wav,angry
data/external/tess_processed/fearful/tess_fearful_0390.wav,fearful
data/processed/sad_02_processed.wav,sad
data/external/tess_processed/fearful/tess_fearful_0271.wav,fearful
data/external/esd_processed/angry/esd_angry_0171.wav,angry
data/external/esd_processed/neutral/esd_neutral_0506.wav,neutral
data/external/esd_processed/neutral/esd_neutral_0518.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0082.wav,fearful
data/external/esd_processed/happy/esd_happy_0219.wav,happy
data/external/esd_processed/sad/esd_sad_0652.wav,sad
data/external/esd_processed/neutral/esd_neutral_0436.wav,neutral
data/external/esd_processed/neutral/esd_neutral_0588.wav,neutral
data/external/esd_processed/angry/esd_angry_0052.wav,angry
data/external/esd_processed/happy/esd_happy_0316.wav,happy
data/external/esd_processed/happy/esd_happy_0237.wav,happy
data/external/esd_processed/neutral/esd_neutral_0598.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0066.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0317.wav,fearful
data/processed/2103458_sad3_processed.wav,sad
data/external/tess_processed/fearful/tess_fearful_0177.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0158.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0087.wav,fearful
data/external/esd_processed/happy/esd_happy_0332.wav,happy
data/external/esd_processed/neutral/esd_neutral_0410.wav,neutral
data/external/esd_processed/happy/esd_happy_0297.wav,happy
data/external/esd_processed/surprised/esd_surprised_0956.wav,surprised
data/external/esd_processed/neutral/esd_neutral_0528.wav,neutral
data/external/esd_processed/happy/esd_happy_0293.wav,happy
data/processed/angry_06_processed.wav,angry
data/external/tess_processed/fearful/tess_fearful_0259.wav,fearful
data/processed/2003755_neutral_RAVDESS_09_processed.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0311.wav,fearful
data/external/tess_processed/fearful/tess_fearful_0281.wav,fearful
data/processed/2003755_angry_RAVDESS_01_processed.wav,angry
data/external/tess_processed/fearful/tess_fearful_0166.wav,fearful
data/external/esd_processed/angry/esd_angry_0050.wav,angry
data/external/esd_processed/happy/esd_happy_0390.wav,happy
data/processed/2103458_angry4_processed.wav,angry
data/external/esd_processed/sad/esd_sad_0753.wav,sad
data/external/esd_processed/happy/esd_happy_0286.wav,happy
data/external/tess_processed/fearful/tess_fearful_0039.wav,fearful
data/external/esd_processed/angry/esd_angry_0075.wav,angry
data/external/esd_processed/surprised/esd_surprised_0974.wav,surprised
data/external/esd_processed/angry/esd_angry_0152.wav,angry
data/processed/2103458_angry8_processed.wav,angry
data/external/esd_processed/sad/esd_sad_0735.wav,sad
data/external/esd_processed/happy/esd_happy_0364.wav,happy
data/external/tess_processed/fearful/tess_fearful_0164.wav,fearful
data/external/esd_processed/angry/esd_angry_0141.wav,angry
data/external/esd_processed/neutral/esd_neutral_0569.wav,neutral
data/external/esd_processed/neutral/esd_neutral_0419.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0358.wav,fearful
data/external/esd_processed/sad/esd_sad_0649.wav,sad
data/external/esd_processed/surprised/esd_surprised_0863.wav,surprised
data/external/esd_processed/neutral/esd_neutral_0461.wav,neutral
data/external/esd_processed/sad/esd_sad_0744.wav,sad
data/external/esd_processed/surprised/esd_surprised_0904.wav,surprised
data/external/esd_processed/angry/esd_angry_0074.wav,angry
data/external/esd_processed/neutral/esd_neutral_0438.wav,neutral
data/external/esd_processed/happy/esd_happy_0239.wav,happy
data/external/esd_processed/surprised/esd_surprised_0927.wav,surprised
data/external/esd_processed/angry/esd_angry_0021.wav,angry
data/processed/Neutral_07_processed.wav,neutral
data/external/esd_processed/surprised/esd_surprised_0855.wav,surprised
data/external/esd_processed/angry/esd_angry_0067.wav,angry
data/processed/fearful_01_processed.wav,fearful
data/processed/2103458_neutral4_processed.wav,neutral
data/external/esd_processed/surprised/esd_surprised_0846.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0364.wav,fearful
data/external/esd_processed/happy/esd_happy_0249.wav,happy
data/external/esd_processed/sad/esd_sad_0751.wav,sad
data/external/esd_processed/neutral/esd_neutral_0509.wav,neutral
data/external/esd_processed/surprised/esd_surprised_0805.wav,surprised
data/external/esd_processed/neutral/esd_neutral_0468.wav,neutral
data/external/esd_processed/surprised/esd_surprised_0925.wav,surprised
data/external/esd_processed/angry/esd_angry_0094.wav,angry
data/external/esd_processed/happy/esd_happy_0222.wav,happy
data/external/esd_processed/angry/esd_angry_0085.wav,angry
data/external/esd_processed/neutral/esd_neutral_0543.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0305.wav,fearful
data/external/esd_processed/happy/esd_happy_0296.wav,happy
data/processed/sad_09_processed.wav,sad
data/external/tess_processed/fearful/tess_fearful_0345.wav,fearful
data/external/esd_processed/sad/esd_sad_0626.wav,sad
data/external/esd_processed/surprised/esd_surprised_0828.wav,surprised
data/external/tess_processed/fearful/tess_fearful_0029.wav,fearful
data/processed/Angry_14_processed.wav,angry
data/external/esd_processed/neutral/esd_neutral_0409.wav,neutral
data/external/esd_processed/neutral/esd_neutral_0447.wav,neutral
data/processed/happy_03_processed.wav,sad
data/external/tess_processed/fearful/tess_fearful_0051.wav,fearful
data/external/esd_processed/angry/esd_angry_0142.wav,angry
data/external/tess_processed/fearful/tess_fearful_0010.wav,fearful
data/external/esd_processed/sad/esd_sad_0792.wav,sad
data/external/esd_processed/happy/esd_happy_0327.wav,happy
data/external/esd_processed/sad/esd_sad_0734.wav,sad
data/external/tess_processed/fearful/tess_fearful_0171.wav,fearful
data/external/esd_processed/angry/esd_angry_0148.wav,angry
data/external/tess_processed/fearful/tess_fearful_0156.wav,fearful
data/processed/2003755_sad_RAVDESS_02_processed.wav,sad
data/external/tess_processed/fearful/tess_fearful_0197.wav,fearful
data/processed/2003755_sad_RAVDESS_03_processed.wav,sad
data/external/esd_processed/sad/esd_sad_0602.wav,sad
data/external/esd_processed/neutral/esd_neutral_0507.wav,neutral
data/external/tess_processed/fearful/tess_fearful_0191.wav,fearful
data/processed/2003755_neutral_RAVDESS_08_processed.wav,neutral
data/external/esd_processed/sad/esd_sad_0749.wav,sad
data/external/esd_processed/surprised/esd_surprised_0909.wav,surprised
data/processed/2003755_surprized_RAVDESS_03_processed.wav,surprised
data/processed/2103458_happy1_processed.wav,happy
data/external/esd_processed/happy/esd_happy_0250.wav,happy
data/external/esd_processed/surprised/esd_surprised_0947.wav,surprised
data/external/esd_processed/surprised/esd_surprised_0905.wav,surprised
data/external/esd_processed/angry/esd_angry_0022.wav,angry
data/external/tess_processed/fearful/tess_fearful_0280.wav,fearful
data/processed/Happy_13_processed.wav,happy
data/external/esd_processed/neutral/esd_neutral_0442.wav,neutral
data/external/esd_processed/surprised/esd_surprised_0859.wav,surprised
data/external/esd_processed/happy/esd_happy_0246.wav,happy
data/external/tess_processed/fearful/tess_fearful_0349.wav,fearful
data/external/esd_processed/angry/esd_angry_0116.wav,angry
data/external/tess_processed/fearful/tess_fearful_0332.wav,fearful
data/external/esd_processed/surprised/esd_surprised_0960.wav,surprised
